Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
30263249,Adult Care Sector,Other Establishments,25/10/2024,50881.82,Ongo Recruitment Ltd
30264388,Adult Care Sector,Other Establishments,11/11/2024,24567.8,TRENT NURSING LTD
30262520,Adult Care Sector,Other Establishments,11/11/2024,599.76,Hales Group Ltd
30262344,Adult Care Sector,Other Establishments,11/11/2024,13600.8,Amara Care
30262234,Adult Care Sector,Other Establishments,11/11/2024,13395.88,Amphion Home Care Services Ltd
30261730,Adult Care Sector,Other Establishments,11/11/2024,5678.01,A.T.C.S. Ltd
30245427,Adult Care Sector,Other Establishments,11/11/2024,39333.72,Creative Support
30248296,Adult Care Sector,Other Establishments,11/11/2024,3733.36,Housing & Support Solutions Ltd
30264584,Adult Care Sector,Other Establishments,11/11/2024,25955.02,New Concept Care & Nursing Ltd
30256908,Adult Care Sector,Other Establishments,11/11/2024,63083.64,Sure Group
30249381,Adult Care Sector,Other Establishments,11/11/2024,77166.64,Nl Group Limited
30258473,Adult Care Sector,Other Establishments,11/11/2024,4898.88,Provide React
30257505,Adult Care Sector,Other Establishments,11/11/2024,3542.24,Promedica24 (Lancashire) Limited
30263483,Adult Care Sector,Other Establishments,11/11/2024,310768.92,Unique Community Services
30258465,Adult Care Sector,Other Establishments,11/11/2024,37984.35,Amber Care (Lincolnshire) Ltd
30258272,Adult Care Sector,Other Establishments,11/11/2024,8280,Amber House
30259436,Adult Care Sector,Other Establishments,11/11/2024,44296.2,Goodwin Healthcare Services Ltd
30261325,Adult Care Sector,Other Establishments,11/11/2024,56302.16,Elite Care Solutions Ltd
30256976,Adult Care Sector,Other Establishments,11/11/2024,59133.4,Jme Care Ltd
30257172,Adult Care Sector,Other Establishments,11/11/2024,28788.48,Solsken Ltd
30257762,Adult Care Sector,Other Establishments,12/11/2024,20990.4,Sycamore Lodge
30265151,Adult Care Sector,Other Establishments,12/11/2024,27987.2,Sycamore Lodge
30258453,Adult Care Sector,Other Establishments,15/11/2024,8895.4,Affinity Care Consortium Ltd
30258456,Adult Care Sector,Other Establishments,15/11/2024,23280.16,The Bridge Community Care Ltd
30258721,Adult Care Sector,Other Establishments,15/11/2024,3347.4,Home From Home Care Management Ltd
30259663,Adult Care Sector,Other Establishments,15/11/2024,12433.16,Home From Home Care Management Ltd
30262840,Adult Care Sector,Other Establishments,15/11/2024,8121.92,Hollybank Trust
30258656,Adult Care Sector,Other Establishments,15/11/2024,22857.56,Newfound Care Ltd
30258658,Adult Care Sector,Other Establishments,15/11/2024,13422.36,Sense
30258753,Adult Care Sector,Other Establishments,15/11/2024,4257.8,Woodview Care Ltd
30258933,Adult Care Sector,Other Establishments,15/11/2024,11044.56,Bupa Care Services (Commissioning) Ltd
30265352,Adult Care Sector,Other Establishments,15/11/2024,21354.17,Pathfinders Care (Ollerton) Ltd
30259109,Adult Care Sector,Other Establishments,15/11/2024,1179.2,Abbey Drive West
30259239,Adult Care Sector,Other Establishments,15/11/2024,68873.44,Amber House
30259248,Adult Care Sector,Other Establishments,15/11/2024,5197.44,Balmoral House
30259253,Adult Care Sector,Other Establishments,15/11/2024,2598.72,Ascot House
30259256,Adult Care Sector,Other Establishments,15/11/2024,18551.24,Beechcroft House
30259899,Adult Care Sector,Other Establishments,15/11/2024,10177.12,Blyton Court
30259973,Adult Care Sector,Other Establishments,15/11/2024,43596.04,Hc One
30259720,Adult Care Sector,Other Establishments,15/11/2024,27931.45,Hc One
30259726,Adult Care Sector,Other Establishments,15/11/2024,3785.16,Cas Learning Disabilities Ltd
30259770,Adult Care Sector,Other Establishments,15/11/2024,16741.61,P&N Care Home Ltd
30260371,Adult Care Sector,Other Establishments,15/11/2024,7146.48,Clarence House Care Centre
30260561,Adult Care Sector,Other Establishments,15/11/2024,9490.04,Community Solutions
30265757,Adult Care Sector,Other Establishments,15/11/2024,15971.2,Community Solutions
30261003,Adult Care Sector,Other Establishments,15/11/2024,9391.16,Cygnets Broughton House
30261018,Adult Care Sector,Other Establishments,15/11/2024,1299.36,Greenacres Care Home
30262944,Adult Care Sector,Other Establishments,15/11/2024,9555.68,Havenmere
30262953,Adult Care Sector,Other Establishments,15/11/2024,16759.16,Heathcotes (Heathcotes Care Ltd)
30261271,Adult Care Sector,Other Establishments,15/11/2024,30729.52,Hica
30262043,Adult Care Sector,Other Establishments,15/11/2024,7313.6,St Philips Care Caledonia Limited
30262082,Adult Care Sector,Other Establishments,15/11/2024,3526.83,Holly House Residential Home
30262106,Adult Care Sector,Other Establishments,15/11/2024,2598.72,Holme Farm Residential Rest Home
30262167,Adult Care Sector,Other Establishments,15/11/2024,13224.52,The Legard
30262675,Adult Care Sector,Other Establishments,15/11/2024,1472.36,The Legard
30262724,Adult Care Sector,Other Establishments,15/11/2024,11392.16,The Legard
30262724,Adult Care Sector,Other Establishments,15/11/2024,4936.51,Lincolnshire House Association Ltd
30264350,Adult Care Sector,Other Establishments,15/11/2024,12251.11,Carisbrooke Manor
30265408,Adult Care Sector,Other Establishments,15/11/2024,5568.69,Isle Care (Axholme) Ltd
30262505,Adult Care Sector,Other Establishments,15/11/2024,5282.08,Norwood House Care Home
30262638,Adult Care Sector,Other Establishments,15/11/2024,54459.12,Options Applegate
30262658,Adult Care Sector,Other Establishments,15/11/2024,17383.44,Options Applegate
30262661,Adult Care Sector,Other Establishments,15/11/2024,3434.02,Jasmine Health Care
30262661,Adult Care Sector,Other Establishments,15/11/2024,1484.98,Richden Park Residential Home
30262661,Adult Care Sector,Other Establishments,15/11/2024,943.52,Prime Life Ltd
30262661,Adult Care Sector,Other Establishments,15/11/2024,26948.76,Prime Life Ltd
30262661,Adult Care Sector,Other Establishments,15/11/2024,23162.65,Prime Life Ltd
30262677,Adult Care Sector,Other Establishments,15/11/2024,12266.52,Prime Life Ltd
30262677,Adult Care Sector,Other Establishments,15/11/2024,8173.04,Prime Life Ltd
30262696,Adult Care Sector,Other Establishments,15/11/2024,58650.44,Prime Life Ltd
30262789,Adult Care Sector,Other Establishments,15/11/2024,9371.88,Prime Life Ltd
30262811,Adult Care Sector,Other Establishments,15/11/2024,22659.73,Randolph House
30263104,Adult Care Sector,Other Establishments,15/11/2024,7619.96,Redbourne Centre (Caretech)
30263472,Adult Care Sector,Other Establishments,15/11/2024,2598.72,Abbey Village Ltd
30263408,Adult Care Sector,Other Establishments,15/11/2024,4374.68,STALLINGBOROUGH LODGE
30265348,Adult Care Sector,Other Establishments,15/11/2024,4640.57,St Lawrence Residential Home
30263592,Adult Care Sector,Other Establishments,15/11/2024,2598.72,St Mary'S (Visionary Care Ltd)
30263684,Adult Care Sector,Other Establishments,15/11/2024,3108,Sycamore Lodge Care Home
30263754,Adult Care Sector,Other Establishments,15/11/2024,33129.04,Tigh Bruadair
30264500,Adult Care Sector,Other Establishments,15/11/2024,15396.92,Tigh Bruadair
30264779,Adult Care Sector,Other Establishments,15/11/2024,6403.98,The Holmes Care (Group) Ltd
30266418,Adult Care Sector,Other Establishments,15/11/2024,14832.71,Holly Tree Lodge Nursing Home
30265144,Adult Care Sector,Other Establishments,15/11/2024,7981.79,The Valleys Care Home
30265763,Adult Care Sector,Other Establishments,15/11/2024,11192.6,Willowbeck Healthcare Ltd
30266364,Adult Care Sector,Other Establishments,15/11/2024,6496.8,Wrawby Hall Care Home
42347052,Adult Care Sector,Other Supplies & Services,12/11/2024,18659.2,Creative Support
42347122,Adult Intermediate Care,Agency Supply Staff,02/08/2024,6505.58,Ongo Recruitment Ltd
42347189,Adult Intermediate Care,Agency Supply Staff,04/10/2024,3025.84,Ongo Recruitment Ltd
42347204,Adult Intermediate Care,Agency Supply Staff,18/10/2024,1721.82,Ongo Recruitment Ltd
42347228,Adult Intermediate Care,Agency Supply Staff,31/10/2024,1034.82,Ongo Recruitment Ltd
42348412,Adult Intermediate Care,Agency Supply Staff,31/10/2024,2034.41,Ongo Recruitment Ltd
42348427,Adult Intermediate Care,Agency Supply Staff,18/11/2024,3178.64,Ongo Recruitment Ltd
42348541,Adult Intermediate Care,Agency Supply Staff,18/11/2024,1331.28,Ongo Recruitment Ltd
42348552,Adult Intermediate Care,Clothing & Uniforms & Laundry,01/11/2024,2079.93,Elis
42349715,Adult Intermediate Care,Equipment Maintenance and Repair,01/11/2024,933.82,JLA LIMITED
42349792,Adult Intermediate Care,Equipment Maintenance and Repair,01/11/2024,933.82,JLA LIMITED
42349867,Adult Intermediate Care,Equipment Maintenance and Repair,01/11/2024,933.82,JLA LIMITED
42349900,Adult Intermediate Care,Equipment Maintenance and Repair,01/11/2024,933.82,JLA LIMITED
42351236,Adult Intermediate Care,Licences - General,01/11/2024,4736.25,Access Uk Ltd
42351237,Adult Intermediate Care,Licences - General,01/12/2024,4736.25,Access Uk Ltd
42351239,Adult Intermediate Care,Other Supplies & Services,09/11/2023,578.29,Ongo
42351241,Adult Intermediate Care,Other Supplies & Services,29/01/2024,1670.62,Ongo
42351243,Adult Intermediate Care,Other Supplies & Services,15/08/2024,47011,Redacted
42351244,Adult Intermediate Care,Other Supplies & Services,01/10/2024,3000,ANCHOR HANOVER GROUP
42351245,Adult Intermediate Care,Other Supplies & Services,09/10/2024,1734.86,Ongo
42351248,Adult Intermediate Care,Other Supplies & Services,09/10/2024,1124.45,Ongo
42351254,Adult Intermediate Care,Other Supplies & Services,09/10/2024,1395.78,Ongo
42351257,Adult Intermediate Care,Other Supplies & Services,09/10/2024,1445.73,Ongo
42351260,Adult Intermediate Care,Other Supplies & Services,15/10/2024,5943,Care Quality Commission
42351277,Adult Intermediate Care,Other Supplies & Services,26/10/2024,576,JLA LIMITED
42351279,Adult Intermediate Care,Provisions,06/06/2024,670.79,Turner Price Ltd
42351287,Adult Intermediate Care,Provisions,03/10/2024,694.55,Turner Price Ltd
42351289,Adult Intermediate Care,Provisions,17/10/2024,693.48,Turner Price Ltd
42351301,Adult Intermediate Care,Provisions,24/10/2024,651.09,Turner Price Ltd
42351307,Adult Intermediate Care,Provisions,31/10/2024,669.87,Turner Price Ltd
42351307,Adult Intermediate Care,Provisions,07/11/2024,668.4,Turner Price Ltd
42351318,Adult Intermediate Care,Purchase of Equipment,18/11/2024,771.15,Tunstall Healthcare (Uk) Ltd
42351319,Adult Safeguarding,Other Establishments,25/09/2024,11972,Barnardo Services Ltd
42351320,Adult Safeguarding,Other Establishments,01/11/2024,3233.06,Homegroup Ltd
42351321,Adult Safeguarding,Other Establishments,05/11/2024,47246.23,Blue Door Support Service Cic
42351328,Adult Safeguarding,Other Hired & Contracting Services,04/11/2024,749,Dr Madhu Gulati
42351331,Adult Safeguarding,Other Hired & Contracting Services,10/11/2024,1122.4,DR GED GARRY
42351350,Adult Safeguarding,Other Hired & Contracting Services,11/11/2024,922.2,Mr Muzammil Hayat
42351356,Adult Safeguarding,Other Hired & Contracting Services,12/11/2024,739,MH 24 LTD
42351359,Adult Safeguarding,Other Hired & Contracting Services,14/11/2024,738.8,Paragon Medical Ltd
42351363,Adult Social Care - Localities,Direct Payments,01/11/2024,7806.81,Redacted
42351364,Adult Social Care - Localities,Direct Payments,01/11/2024,1343.24,Redacted
42351381,Adult Social Care - Localities,Direct Payments,01/11/2024,1178.44,Redacted
42351386,Adult Social Care - Localities,Direct Payments,01/11/2024,2071.28,Redacted
42351389,Adult Social Care - Localities,Direct Payments,01/11/2024,689.4,Redacted
42351394,Adult Social Care - Localities,Direct Payments,01/11/2024,1394.72,Redacted
42351408,Adult Social Care - Localities,Direct Payments,01/11/2024,1626.24,Redacted
42351412,Adult Social Care - Localities,Direct Payments,01/11/2024,1374.24,Redacted
42351414,Adult Social Care - Localities,Direct Payments,01/11/2024,1226.4,Redacted
42351422,Adult Social Care - Localities,Direct Payments,01/11/2024,2612.96,Redacted
42351425,Adult Social Care - Localities,Direct Payments,01/11/2024,2032.8,Redacted
42351446,Adult Social Care - Localities,Direct Payments,01/11/2024,2747.8,Redacted
42351448,Adult Social Care - Localities,Direct Payments,01/11/2024,913.84,Redacted
42351450,Adult Social Care - Localities,Direct Payments,01/11/2024,1184,Redacted
42351452,Adult Social Care - Localities,Direct Payments,01/11/2024,4368,Redacted
42351453,Adult Social Care - Localities,Direct Payments,01/11/2024,2230.36,Redacted
42351457,Adult Social Care - Localities,Direct Payments,01/11/2024,2967.28,Redacted
42351459,Adult Social Care - Localities,Direct Payments,01/11/2024,2107.68,Redacted
42351461,Adult Social Care - Localities,Direct Payments,01/11/2024,2067.28,Redacted
42351462,Adult Social Care - Localities,Direct Payments,01/11/2024,848.96,Redacted
42351468,Adult Social Care - Localities,Direct Payments,01/11/2024,4065.6,Redacted
42351469,Adult Social Care - Localities,Direct Payments,01/11/2024,3572.48,Redacted
42351472,Adult Social Care - Localities,Direct Payments,01/11/2024,1082.36,Redacted
42351475,Adult Social Care - Localities,Direct Payments,01/11/2024,3624.12,Redacted
42351483,Adult Social Care - Localities,Direct Payments,01/11/2024,984.04,Redacted
42351493,Adult Social Care - Localities,Direct Payments,01/11/2024,2054.76,Redacted
42353247,Adult Social Care - Localities,Direct Payments,01/11/2024,3170.64,Redacted
42353293,Adult Social Care - Localities,Direct Payments,01/11/2024,3744.16,Redacted
42353293,Adult Social Care - Localities,Direct Payments,01/11/2024,1501.48,Redacted
42353409,Adult Social Care - Localities,Direct Payments,01/11/2024,1213.52,Redacted
42353409,Adult Social Care - Localities,Direct Payments,01/11/2024,1461.6,Redacted
42353441,Adult Social Care - Localities,Direct Payments,01/11/2024,2136.8,Redacted
42353459,Adult Social Care - Localities,Direct Payments,01/11/2024,5865,Redacted
42353477,Adult Social Care - Localities,Direct Payments,01/11/2024,1126.44,Redacted
42353503,Adult Social Care - Localities,Direct Payments,01/11/2024,766,Redacted
30259532,Adult Social Care - Localities,Direct Payments,01/11/2024,1084.64,Redacted
30265954,Adult Social Care - Localities,Direct Payments,01/11/2024,2399.04,Redacted
30258567,Adult Social Care - Localities,Direct Payments,01/11/2024,3391.08,Redacted
30260709,Adult Social Care - Localities,Direct Payments,01/11/2024,4028,Redacted
30266065,Adult Social Care - Localities,Direct Payments,01/11/2024,2231.76,Redacted
30266882,Adult Social Care - Localities,Direct Payments,01/11/2024,1138.28,Redacted
30265956,Adult Social Care - Localities,Direct Payments,01/11/2024,1114.4,Redacted
30264807,Adult Social Care - Localities,Direct Payments,01/11/2024,1849.68,Redacted
30261904,Adult Social Care - Localities,Direct Payments,01/11/2024,2246.04,Redacted
30256245,Adult Social Care - Localities,Direct Payments,01/11/2024,2789.44,Redacted
30257585,Adult Social Care - Localities,Direct Payments,01/11/2024,3056.64,Redacted
30265049,Adult Social Care - Localities,Direct Payments,01/11/2024,6015.96,Redacted
30265067,Adult Social Care - Localities,Direct Payments,01/11/2024,3135.44,Redacted
30266914,Adult Social Care - Localities,Direct Payments,01/11/2024,1000,Redacted
30256242,Adult Social Care - Localities,Direct Payments,01/11/2024,4644.64,Redacted
30257575,Adult Social Care - Localities,Direct Payments,01/11/2024,1185.6,Redacted
30265614,Adult Social Care - Localities,Direct Payments,01/11/2024,3067.72,Redacted
30262597,Adult Social Care - Localities,Direct Payments,01/11/2024,1455.4,Redacted
30264069,Adult Social Care - Localities,Direct Payments,01/11/2024,956.4,Redacted
30253554,Adult Social Care - Localities,Direct Payments,01/11/2024,813.12,Redacted
30214588,Adult Social Care - Localities,Direct Payments,01/11/2024,790.4,Redacted
30242591,Adult Social Care - Localities,Direct Payments,01/11/2024,1772,Redacted
30264410,Adult Social Care - Localities,Direct Payments,01/11/2024,1200,Redacted
30266732,Adult Social Care - Localities,Direct Payments,01/11/2024,1024,Redacted
30261265,Adult Social Care - Localities,Direct Payments,01/11/2024,1655.56,Redacted
30256264,Adult Social Care - Localities,Direct Payments,01/11/2024,1376.8,Redacted
30257570,Adult Social Care - Localities,Direct Payments,01/11/2024,752.76,Redacted
30262596,Adult Social Care - Localities,Direct Payments,01/11/2024,1679.4,Redacted
30265528,Adult Social Care - Localities,Direct Payments,01/11/2024,660,Redacted
30262586,Adult Social Care - Localities,Direct Payments,01/11/2024,800,Redacted
30265801,Adult Social Care - Localities,Direct Payments,01/11/2024,1800,Redacted
30233063,Adult Social Care - Localities,Direct Payments,01/11/2024,624,Redacted
30260541,Adult Social Care - Localities,Direct Payments,01/11/2024,1194,Redacted
30266770,Adult Social Care - Localities,Direct Payments,01/11/2024,557.2,Redacted
30265180,Adult Social Care - Localities,Direct Payments,01/11/2024,826.08,Redacted
30260363,Adult Social Care - Localities,Direct Payments,01/11/2024,665.24,Redacted
30266353,Adult Social Care - Localities,Direct Payments,01/11/2024,1411.08,Redacted
30260398,Adult Social Care - Localities,Direct Payments,01/11/2024,835.24,Redacted
30260992,Adult Social Care - Localities,Direct Payments,01/11/2024,522.72,Redacted
30264604,Adult Social Care - Localities,Direct Payments,01/11/2024,3203.2,Redacted
30239162,Adult Social Care - Localities,Direct Payments,01/11/2024,997.08,Redacted
30240078,Adult Social Care - Localities,Direct Payments,01/11/2024,5482.82,Redacted
30261349,Adult Social Care - Localities,Direct Payments,01/11/2024,589.8,Redacted
30245577,Adult Social Care - Localities,Direct Payments,01/11/2024,2025.12,Redacted
30261474,Adult Social Care - Localities,Direct Payments,01/11/2024,2466.24,Redacted
30265758,Adult Social Care - Localities,Direct Payments,01/11/2024,6440.28,Redacted
30261453,Adult Social Care - Localities,Direct Payments,01/11/2024,972,Redacted
30262393,Adult Social Care - Localities,Direct Payments,01/11/2024,2235,Redacted
30264938,Adult Social Care - Localities,Direct Payments,01/11/2024,1946.28,Redacted
30256254,Adult Social Care - Localities,Direct Payments,01/11/2024,3017.84,Redacted
30261914,Adult Social Care - Localities,Direct Payments,01/11/2024,1042.16,Redacted
30262029,Adult Social Care - Localities,Direct Payments,01/11/2024,2119.84,Redacted
30265059,Adult Social Care - Localities,Direct Payments,01/11/2024,855.12,Redacted
30256872,Adult Social Care - Localities,Direct Payments,01/11/2024,1347.84,Redacted
42352504,Adult Social Care - Localities,Direct Payments,01/11/2024,542.85,Redacted
30259875,Adult Social Care - Localities,Direct Payments,01/11/2024,520.72,Redacted
30260716,Adult Social Care - Localities,Direct Payments,01/11/2024,553.28,Redacted
30267106,Adult Social Care - Localities,Direct Payments,01/11/2024,1111.08,Redacted
30261537,Adult Social Care - Localities,Direct Payments,01/11/2024,577.08,Redacted
30261056,Adult Social Care - Localities,Direct Payments,01/11/2024,2912,Redacted
30259562,Adult Social Care - Localities,Direct Payments,01/11/2024,570.24,Redacted
30261120,Adult Social Care - Localities,Direct Payments,01/11/2024,1923.68,Redacted
30259866,Adult Social Care - Localities,Direct Payments,01/11/2024,599.76,Redacted
30260667,Adult Social Care - Localities,Direct Payments,01/11/2024,1349.48,Redacted
30266394,Adult Social Care - Localities,Direct Payments,01/11/2024,745.92,Redacted
30260539,Adult Social Care - Localities,Direct Payments,01/11/2024,1769.44,Redacted
42352507,Adult Social Care - Localities,Direct Payments,01/11/2024,769.48,Redacted
30245889,Adult Social Care - Localities,Direct Payments,01/11/2024,1049.6,Redacted
30261159,Adult Social Care - Localities,Direct Payments,01/11/2024,589.8,Redacted
30264753,Adult Social Care - Localities,Direct Payments,01/11/2024,1364.88,Redacted
30255836,Adult Social Care - Localities,Direct Payments,01/11/2024,1510.08,Redacted
30265766,Adult Social Care - Localities,Direct Payments,01/11/2024,750.68,Redacted
30259628,Adult Social Care - Localities,Direct Payments,01/11/2024,769.48,Redacted
30261383,Adult Social Care - Localities,Direct Payments,01/11/2024,589.8,Redacted
30263121,Adult Social Care - Localities,Direct Payments,01/11/2024,766,Redacted
30263347,Adult Social Care - Localities,Direct Payments,01/11/2024,568.36,Redacted
30247696,Adult Social Care - Localities,Direct Payments,01/11/2024,963.36,Redacted
30247919,Adult Social Care - Localities,Direct Payments,01/11/2024,929.28,Redacted
30263298,Adult Social Care - Localities,Direct Payments,01/11/2024,1011.56,Redacted
30247998,Adult Social Care - Localities,Direct Payments,01/11/2024,691.04,Redacted
30264478,Adult Social Care - Localities,Direct Payments,01/11/2024,580,Redacted
30259848,Adult Social Care - Localities,Direct Payments,01/11/2024,6447.44,Redacted
30260540,Adult Social Care - Localities,Direct Payments,01/11/2024,768.16,Redacted
30261322,Adult Social Care - Localities,Direct Payments,01/11/2024,528.48,Redacted
30248833,Adult Social Care - Localities,Direct Payments,01/11/2024,2346,Redacted
30261857,Adult Social Care - Localities,Direct Payments,01/11/2024,564.08,Redacted
30249370,Adult Social Care - Localities,Direct Payments,01/11/2024,1849.68,Redacted
30250426,Adult Social Care - Localities,Direct Payments,01/11/2024,1157.16,Redacted
30253631,Adult Social Care - Localities,Direct Payments,01/11/2024,2832.48,Redacted
30253704,Adult Social Care - Localities,Direct Payments,01/11/2024,6715,Redacted
30256251,Adult Social Care - Localities,Direct Payments,01/11/2024,1419.48,Redacted
30258987,Adult Social Care - Localities,Direct Payments,01/11/2024,524.64,Redacted
30259524,Adult Social Care - Localities,Direct Payments,01/11/2024,2404.6,Redacted
30259776,Adult Social Care - Localities,Direct Payments,01/11/2024,1335.84,Redacted
30261496,Adult Social Care - Localities,Direct Payments,01/11/2024,545.53,Redacted
30262406,Adult Social Care - Localities,Direct Payments,01/11/2024,1432.8,Redacted
30262741,Adult Social Care - Localities,Direct Payments,01/11/2024,1585.08,Redacted
30262765,Adult Social Care - Localities,Direct Payments,01/11/2024,840,Redacted
30262780,Adult Social Care - Localities,Direct Payments,01/11/2024,504.48,Redacted
30262785,Adult Social Care - Localities,Direct Payments,01/11/2024,3598.56,Redacted
30264145,Adult Social Care - Localities,Direct Payments,01/11/2024,673.28,Redacted
30266068,Adult Social Care - Localities,Direct Payments,01/11/2024,1312,Redacted
30266295,Adult Social Care - Localities,Direct Payments,01/11/2024,640,Redacted
30266861,Adult Social Care - Localities,Direct Payments,01/11/2024,750,Redacted
30258086,Adult Social Care - Localities,Direct Payments,01/11/2024,624.56,Redacted
30261652,Adult Social Care - Localities,Direct Payments,01/11/2024,2437.84,Redacted
30263770,Adult Social Care - Localities,Direct Payments,01/11/2024,891.32,Redacted
30264986,Adult Social Care - Localities,Direct Payments,01/11/2024,600,Redacted
30265048,Adult Social Care - Localities,Direct Payments,01/11/2024,1784.56,Redacted
30266294,Adult Social Care - Localities,Direct Payments,01/11/2024,1358.28,Redacted
30257953,Adult Social Care - Localities,Direct Payments,28/11/2024,9347.83,Redacted
30259174,Adult Social Care - Localities,Direct Payments,28/11/2024,1343.24,Redacted
30259175,Adult Social Care - Localities,Direct Payments,28/11/2024,1178.44,Redacted
30259177,Adult Social Care - Localities,Direct Payments,28/11/2024,2071.28,Redacted
30259178,Adult Social Care - Localities,Direct Payments,28/11/2024,689.4,Redacted
30261238,Adult Social Care - Localities,Direct Payments,28/11/2024,1394.72,Redacted
30259352,Adult Social Care - Localities,Direct Payments,28/11/2024,1626.24,Redacted
30260369,Adult Social Care - Localities,Direct Payments,28/11/2024,1374.24,Redacted
30263419,Adult Social Care - Localities,Direct Payments,28/11/2024,1226.4,Redacted
30266572,Adult Social Care - Localities,Direct Payments,28/11/2024,2612.96,Redacted
30266876,Adult Social Care - Localities,Direct Payments,28/11/2024,612.86,Redacted
30266032,Adult Social Care - Localities,Direct Payments,28/11/2024,2032.8,Redacted
42352509,Adult Social Care - Localities,Direct Payments,28/11/2024,2747.8,Redacted
30252124,Adult Social Care - Localities,Direct Payments,28/11/2024,913.84,Redacted
30252175,Adult Social Care - Localities,Direct Payments,28/11/2024,1184,Redacted
30258265,Adult Social Care - Localities,Direct Payments,28/11/2024,4368,Redacted
30260329,Adult Social Care - Localities,Direct Payments,28/11/2024,2230.36,Redacted
30263903,Adult Social Care - Localities,Direct Payments,28/11/2024,2967.28,Redacted
30265966,Adult Social Care - Localities,Direct Payments,28/11/2024,2107.68,Redacted
30265967,Adult Social Care - Localities,Direct Payments,28/11/2024,4872.87,Redacted
30265968,Adult Social Care - Localities,Direct Payments,28/11/2024,848.96,Redacted
30266017,Adult Social Care - Localities,Direct Payments,28/11/2024,4065.6,Redacted
30260244,Adult Social Care - Localities,Direct Payments,28/11/2024,4380.89,Redacted
30260733,Adult Social Care - Localities,Direct Payments,28/11/2024,2551.28,Redacted
30263284,Adult Social Care - Localities,Direct Payments,28/11/2024,8542.57,Redacted
30263285,Adult Social Care - Localities,Direct Payments,28/11/2024,984.04,Redacted
30263286,Adult Social Care - Localities,Direct Payments,28/11/2024,2054.76,Redacted
30262835,Adult Social Care - Localities,Direct Payments,28/11/2024,3170.64,Redacted
30253552,Adult Social Care - Localities,Direct Payments,28/11/2024,1766.24,Redacted
30260322,Adult Social Care - Localities,Direct Payments,28/11/2024,1501.48,Redacted
30261150,Adult Social Care - Localities,Direct Payments,28/11/2024,1213.52,Redacted
30266128,Adult Social Care - Localities,Direct Payments,28/11/2024,1461.6,Redacted
30266131,Adult Social Care - Localities,Direct Payments,28/11/2024,2136.8,Redacted
30266141,Adult Social Care - Localities,Direct Payments,28/11/2024,5865,Redacted
30266145,Adult Social Care - Localities,Direct Payments,28/11/2024,1126.44,Redacted
30266147,Adult Social Care - Localities,Direct Payments,28/11/2024,1805.57,Redacted
30266151,Adult Social Care - Localities,Direct Payments,28/11/2024,1084.64,Redacted
30266156,Adult Social Care - Localities,Direct Payments,28/11/2024,2399.04,Redacted
30266174,Adult Social Care - Localities,Direct Payments,28/11/2024,3391.08,Redacted
30266175,Adult Social Care - Localities,Direct Payments,28/11/2024,7348,Redacted
30266215,Adult Social Care - Localities,Direct Payments,28/11/2024,2231.76,Redacted
30266217,Adult Social Care - Localities,Direct Payments,28/11/2024,1138.28,Redacted
30266221,Adult Social Care - Localities,Direct Payments,28/11/2024,1114.4,Redacted
30266230,Adult Social Care - Localities,Direct Payments,28/11/2024,1849.68,Redacted
30266239,Adult Social Care - Localities,Direct Payments,28/11/2024,2246.04,Redacted
30266243,Adult Social Care - Localities,Direct Payments,28/11/2024,2789.44,Redacted
30266247,Adult Social Care - Localities,Direct Payments,28/11/2024,3056.64,Redacted
30266260,Adult Social Care - Localities,Direct Payments,28/11/2024,13045.75,Redacted
30266596,Adult Social Care - Localities,Direct Payments,28/11/2024,9969.67,Redacted
30261851,Adult Social Care - Localities,Direct Payments,28/11/2024,1000,Redacted
30259841,Adult Social Care - Localities,Direct Payments,28/11/2024,4644.64,Redacted
30261142,Adult Social Care - Localities,Direct Payments,28/11/2024,1185.6,Redacted
30263345,Adult Social Care - Localities,Direct Payments,28/11/2024,1858.44,Redacted
30265152,Adult Social Care - Localities,Direct Payments,28/11/2024,1455.4,Redacted
30265153,Adult Social Care - Localities,Direct Payments,28/11/2024,956.4,Redacted
30265154,Adult Social Care - Localities,Direct Payments,28/11/2024,813.12,Redacted
30265155,Adult Social Care - Localities,Direct Payments,28/11/2024,790.4,Redacted
30265158,Adult Social Care - Localities,Direct Payments,28/11/2024,1772,Redacted
30265162,Adult Social Care - Localities,Direct Payments,28/11/2024,1200,Redacted
30258563,Adult Social Care - Localities,Direct Payments,28/11/2024,1024,Redacted
30259157,Adult Social Care - Localities,Direct Payments,28/11/2024,1655.56,Redacted
30259489,Adult Social Care - Localities,Direct Payments,28/11/2024,1376.8,Redacted
30259630,Adult Social Care - Localities,Direct Payments,28/11/2024,752.76,Redacted
30259666,Adult Social Care - Localities,Direct Payments,28/11/2024,1679.4,Redacted
30260151,Adult Social Care - Localities,Direct Payments,28/11/2024,660,Redacted
30261124,Adult Social Care - Localities,Direct Payments,28/11/2024,800,Redacted
30261649,Adult Social Care - Localities,Direct Payments,28/11/2024,1800,Redacted
30262101,Adult Social Care - Localities,Direct Payments,28/11/2024,624,Redacted
30263069,Adult Social Care - Localities,Direct Payments,28/11/2024,1194,Redacted
30264127,Adult Social Care - Localities,Direct Payments,28/11/2024,557.2,Redacted
