Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768496,511129,21/09/2022,1143.66,0,MHBBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768497,511763,21/09/2022,1143.66,0,MFBBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768499,511777I,21/09/2022,1143.66,0,MGDBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768500,511876,21/09/2022,326.76,0,MSBAD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768501,511880,21/09/2022,1143.66,0,MVBBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768502,511616,21/09/2022,3121.65,0,MGCAD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768505,511418,21/09/2022,1143.66,0,MGCBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768507,511476,21/09/2022,2287.32,0,MGCBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768508,511488,21/09/2022,1143.66,0,MHCBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116504,G Rose Care Ltd - Lavender Lodge,4768509,511530,21/09/2022,374.85,0,MGCBD,Residential Placements,4505,Residential Homes,Adult & Families
Blackpool Council,1116629,Villarose Rest Home,4768510,511830,21/09/2022,1217.88,0,MVCBD,Residential Placements,4505,Residential Homes,Adult & Families
